Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,10/01/2024,Vente,"26500,00",12,,RUE,7300,SAINT VINCENT DE PAUL,34500,BEZIERS,34,32,,RT,200,,9,"23,07",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2024,Vente,"26500,00",12,,RUE,7300,SAINT VINCENT DE PAUL,34500,BEZIERS,34,32,,RT,200,,9,"23,07",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2024,Vente,"25500,00",12,,RUE,7300,SAINT VINCENT DE PAUL,34500,BEZIERS,34,32,,RT,200,,11,,12,"24,39",,,,,,,2,2,Appartement,,26,1,,,
,,,,,,,000001,10/01/2024,Vente,"25500,00",12,,RUE,7300,SAINT VINCENT DE PAUL,34500,BEZIERS,34,32,,RT,200,,11,,,,,,,,,,1,2,Appartement,,27,1,,,
,,,,,,,000001,22/01/2024,Vente,"75000,00",1,,RUE,7630,THEOPHILE GAUTIER,34500,BEZIERS,34,32,,MR,42,,50,,98,"41,12",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,22/01/2024,Vente,"75000,00",1,,RUE,7630,THEOPHILE GAUTIER,34500,BEZIERS,34,32,,MR,42,,50,,98,"41,12",,,,,,,2,2,Appartement,,41,2,,,
,,,,,,,000001,12/01/2024,Vente,"5000,00",105,,RUE,1670,CASIMIR PERET,34500,BEZIERS,34,32,,PX,93,,8,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"50000,00",22,,RUE,2600,DES DEUX FRERES,34500,BEZIERS,34,32,,MP,807,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,70,0,S,,69
,,,,,,,000001,24/01/2024,Vente,"268000,00",5,,RUE,0570,ANTOINE PALAZY,34500,BEZIERS,34,32,,NS,429,,,,,,,,,,,,0,1,Maison,,108,4,S,,225
,,,,,,,000001,16/01/2024,Vente,"88000,00",11,,AV,6660,DU PDT WILSON,34500,BEZIERS,34,32,,MP,490,,8,"62,78",,,,,,,,,1,2,Appartement,,62,3,,,
,,,,,,,000001,19/01/2024,Vente,"8000,00",,,,B048,COMBE GRASSE,34500,BEZIERS,34,32,,KL,36,,,,,,,,,,,,0,,,,,,VI,,461
,,,,,,,000001,19/01/2024,Vente,"168000,00",5,,RUE,2700,DRAGONNEAU,34500,BEZIERS,34,32,,OZ,260,,,,,,,,,,,,0,2,Appartement,,18,1,S,,54
,,,,,,,000001,19/01/2024,Vente,"168000,00",5,,RUE,2700,DRAGONNEAU,34500,BEZIERS,34,32,,OZ,260,,,,,,,,,,,,0,2,Appartement,,20,1,S,,54
,,,,,,,000001,19/01/2024,Vente,"168000,00",5,,RUE,2700,DRAGONNEAU,34500,BEZIERS,34,32,,OZ,260,,,,,,,,,,,,0,2,Appartement,,18,1,S,,54
,,,,,,,000001,19/01/2024,Vente,"168000,00",5,,RUE,2700,DRAGONNEAU,34500,BEZIERS,34,32,,OZ,260,,,,,,,,,,,,0,2,Appartement,,18,1,S,,54
,,,,,,,000001,19/01/2024,Vente,"168000,00",5,,RUE,2700,DRAGONNEAU,34500,BEZIERS,34,32,,OZ,260,,,,,,,,,,,,0,2,Appartement,,12,1,S,,54
,,,,,,,000001,19/01/2024,Vente,"168000,00",5,,RUE,2700,DRAGONNEAU,34500,BEZIERS,34,32,,OZ,260,,,,,,,,,,,,0,2,Appartement,,18,1,S,,54
,,,,,,,000001,19/01/2024,Vente,"168000,00",5,,RUE,2700,DRAGONNEAU,34500,BEZIERS,34,32,,OZ,260,,,,,,,,,,,,0,2,Appartement,,18,1,S,,54
,,,,,,,000001,19/01/2024,Vente,"168000,00",5,,RUE,2700,DRAGONNEAU,34500,BEZIERS,34,32,,OZ,260,,,,,,,,,,,,0,2,Appartement,,18,1,S,,54
,,,,,,,000001,19/01/2024,Vente,"22500,00",,,,B083,FONT DU DIABLE,34500,BEZIERS,34,32,,LM,7,,,,,,,,,,,,0,,,,,,T,,4016
,,,,,,,000001,25/01/2024,Vente,"143000,00",114,,RUE,3589,FRANCOIS GAUBERT,34500,BEZIERS,34,32,,DM,459,,,,,,,,,,,,0,,,,,,AB,,412
,,,,,,,000001,08/01/2024,Vente,"155000,00",40,,RUE,7230,DE SAINT GENIES,34500,BEZIERS,34,32,,PT,400,,5,,,,,,,,,,1,1,Maison,,74,4,,,
,,,,,,,000001,10/01/2024,Vente,"130000,00",5,,ALL,4896,GABRIEL LIPPMAN,34500,BEZIERS,34,32,,DH,39,,17,,5,"58,43",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2024,Vente,"130000,00",5,,ALL,4896,GABRIEL LIPPMAN,34500,BEZIERS,34,32,,DH,39,,17,,5,"58,43",,,,,,,2,2,Appartement,,59,3,,,
,,,,,,,000001,15/01/2024,Vente,"35000,00",21,,RUE,1230,BOIELDIEU,34500,BEZIERS,34,32,,OZ,434,,10,"27,18",,,,,,,,,1,2,Appartement,,30,1,,,
,,,,,,,000001,31/01/2024,Vente,"166400,00",17,,RUE,3440,FREDERIC DONNADIEU,34500,BEZIERS,34,32,,OS,187,,,,,,,,,,,,0,1,Maison,,60,3,S,,119
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,2,Appartement,,55,2,S,,190
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,190
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,2,Appartement,,55,3,S,,190
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,2,Appartement,,50,1,S,,190
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,2,Appartement,,65,3,S,,190
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,190
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,2,Appartement,,60,3,S,,190
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,150,0,S,,190
,,,,,,,000001,30/01/2024,Vente,"215000,00",15,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OZ,772,,,,,,,,,,,,0,2,Appartement,,70,4,S,,190
,,,,,,,000001,29/01/2024,Vente,"227000,00",8,,RUE,1930,CHAVEZ,34500,BEZIERS,34,32,,MT,166,,,,,,,,,,,,0,1,Maison,,134,4,S,,494
,,,,,,,000001,29/01/2024,Vente,"180000,00",22,,RUE,3887,DES GLYCINES,34500,BEZIERS,34,32,,OV,107,,,,,,,,,,,,0,1,Maison,,75,4,S,,282
,,,,,,,000001,26/01/2024,Vente,"45000,00",116,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OX,566,,509,,,,,,,,,,1,2,Appartement,,41,2,,,
,,,,,,,000001,26/01/2024,Vente,"45000,00",116,,AV,3790,GEORGES CLEMENCEAU,34500,BEZIERS,34,32,,OX,566,,509,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"486380,00",31,,RUE,8125,JEAN FRANCOIS REMESY,34500,BEZIERS,34,32,,EO,135,,,,,,,,,,,,0,1,Maison,,119,4,S,,492
,,,,,,,000001,31/01/2024,Vente,"210000,00",3,,AV,5380,DE LA MARNE,34500,BEZIERS,34,32,,LX,772,,,,,,,,,,,,0,2,Appartement,,40,3,S,,130
,,,,,,,000001,31/01/2024,Vente,"210000,00",3,,AV,5380,DE LA MARNE,34500,BEZIERS,34,32,,LX,772,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,130
,,,,,,,000001,31/01/2024,Vente,"210000,00",3,,AV,5380,DE LA MARNE,34500,BEZIERS,34,32,,LX,772,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,130
,,,,,,,000001,31/01/2024,Vente,"210000,00",3,,AV,5380,DE LA MARNE,34500,BEZIERS,34,32,,LX,772,,,,,,,,,,,,0,2,Appartement,,64,3,S,,130
,,,,,,,000001,31/01/2024,Vente,"210000,00",3,,AV,5380,DE LA MARNE,34500,BEZIERS,34,32,,LX,772,,,,,,,,,,,,0,2,Appartement,,40,2,S,,130
,,,,,,,000001,31/01/2024,Vente,"210000,00",3,,AV,5380,DE LA MARNE,34500,BEZIERS,34,32,,LX,772,,,,,,,,,,,,0,2,Appartement,,97,3,S,,130
,,,,,,,000001,26/01/2024,Vente en l'état futur d'achèvement,"229500,00",105,,RUE,1036,MAURICE BEJART,34500,BEZIERS,34,32,,MZ,414,,4007,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,200,0,,,
,,,,,,,000001,22/01/2024,Vente,"75500,00",25,,RUE,1180,BERTRAND,34500,BEZIERS,34,32,,MP,511,,5,,,,,,,,,,1,2,Appartement,,110,3,,,
,,,,,,,000001,19/01/2024,Vente,"84000,00",25,,RUE,1180,BERTRAND,34500,BEZIERS,34,32,,MP,511,,1,,,,,,,,,,1,2,Appartement,,85,3,,,
,,,,,,,000001,19/01/2024,Vente,"84500,00",25,,RUE,1180,BERTRAND,34500,BEZIERS,34,32,,MP,511,,7,"106,47",,,,,,,,,1,2,Appartement,,115,3,,,
,,,,,,,000001,19/01/2024,Vente,"70000,00",25,,RUE,1180,BERTRAND,34500,BEZIERS,34,32,,MP,511,,8,"98,33",,,,,,,,,1,2,Appartement,,106,3,,,
,,,,,,,000001,08/02/2024,Vente,"125000,00",624,,RUE,2631,JEAN DESPEAUX,34500,BEZIERS,34,32,,CY,403,,31,,9,"63,14",,,,,,,2,2,Appartement,,63,3,,,
,,,,,,,000001,08/02/2024,Vente,"125000,00",624,,RUE,2631,JEAN DESPEAUX,34500,BEZIERS,34,32,,CY,403,,31,,9,"63,14",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/02/2024,Vente,"125000,00",624,,RUE,2631,JEAN DESPEAUX,34500,BEZIERS,34,32,,CY,403,,31,,9,"63,14",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,30/01/2024,Vente en l'état futur d'achèvement,"148900,00",,,ZAC,A002,DE BASTIT,34500,BEZIERS,34,32,,HS,955,,75,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/01/2024,Vente en l'état futur d'achèvement,"148900,00",,,ZAC,A002,DE BASTIT,34500,BEZIERS,34,32,,HS,955,,37,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,31/01/2024,Vente en l'état futur d'achèvement,"152900,00",,,ZAC,A002,DE BASTIT,34500,BEZIERS,34,32,,HS,955,,16,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,31/01/2024,Vente en l'état futur d'achèvement,"152900,00",,,ZAC,A002,DE BASTIT,34500,BEZIERS,34,32,,HS,955,,76,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,18/01/2024,Vente,"186400,00",298,,RUE,6013,DU PALMIER DATIER,34500,BEZIERS,34,32,,CK,340,,,,,,,,,,,,0,1,Maison,,73,4,S,,337
,,,,,,,000001,29/01/2024,Vente,"200000,00",24,,RUE,7930,VERCINGETORIX,34500,BEZIERS,34,32,,OY,436,,,,,,,,,,,,0,1,Maison,,40,3,S,,110
,,,,,,,000001,29/01/2024,Vente,"200000,00",24,B,RUE,7930,VERCINGETORIX,34500,BEZIERS,34,32,,OY,437,,,,,,,,,,,,0,1,Maison,,53,3,S,,288
,,,,,,,000001,05/02/2024,Vente,"220000,00",5,,RUE,4186,D HOLBACH,34500,BEZIERS,34,32,,OZ,107,,2,"91,30",,,,,,,,,1,2,Appartement,,70,4,,,
,,,,,,,000001,05/02/2024,Vente,"220000,00",5,,RUE,4186,D HOLBACH,34500,BEZIERS,34,32,,OZ,107,,2,"91,30",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/02/2024,Vente,"220000,00",5,,RUE,4186,D HOLBACH,34500,BEZIERS,34,32,,OZ,107,,2,"91,30",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/01/2024,Vente,"160000,00",67,,BD,3450,FREDERIC MISTRAL,34500,BEZIERS,34,32,,OZ,203,,12,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/01/2024,Vente,"160000,00",67,,BD,3450,FREDERIC MISTRAL,34500,BEZIERS,34,32,,OZ,203,,62,,,,,,,,,,1,2,Appartement,,60,3,,,
,,,,,,,000001,25/01/2024,Vente,"205000,00",15,,RUE,0787,AUGUSTE RENOIR,34500,BEZIERS,34,32,,OV,307,,25,"130,39",,,,,,,,,1,1,Maison,,86,5,S,,337
,,,,,,,000001,25/01/2024,Vente,"42000,00",9,,RUE,2260,DE LA COQUILLE,34500,BEZIERS,34,32,,RS,56,,2,"13,22",3,,4,,,,,,3,4,Local industriel. commercial ou assimilé,,50,0,,,
,,,,,,,000001,25/01/2024,Vente,"42000,00",9,,RUE,2260,DE LA COQUILLE,34500,BEZIERS,34,32,,RS,56,,1,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/02/2024,Vente,"90250,00",6,,RUE,0943,DE BASTIT,34500,BEZIERS,34,32,,MY,215,,81,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/02/2024,Vente,"90250,00",6,,RUE,0943,DE BASTIT,34500,BEZIERS,34,32,,MY,215,,24,,,,,,,,,,1,2,Appartement,,57,3,,,
,,,,,,,000001,23/01/2024,Vente,"80000,00",6,,RUE,2790,EDMOND ABOUT,34500,BEZIERS,34,32,,OY,67,,11,"54,02",34,,,,,,,,2,2,Appartement,,60,3,,,
,,,,,,,000001,23/01/2024,Vente,"80000,00",6,,RUE,2790,EDMOND ABOUT,34500,BEZIERS,34,32,,OY,67,,11,"54,02",34,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,11/01/2024,Vente,"35000,00",,,,B267,LES TROMPILLES,34500,BEZIERS,34,32,,AW,75,,,,,,,,,,,,0,,,,,,S,,33
,,,,,,,000001,11/01/2024,Vente,"35000,00",,,,B267,LES TROMPILLES,34500,BEZIERS,34,32,,AW,75,,,,,,,,,,,,0,,,,,,T,,12482
,,,,,,,000001,01/02/2024,Vente,"111000,00",3,,RUE,0422,DES ANC D ALGERIE,34500,BEZIERS,34,32,,MY,50,,28,"92,10",48,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"111000,00",3,,RUE,0422,DES ANC D ALGERIE,34500,BEZIERS,34,32,,MY,50,,209,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"111000,00",3,,RUE,0422,DES ANC D ALGERIE,34500,BEZIERS,34,32,,MY,50,,28,"92,10",48,,,,,,,,2,2,Appartement,,92,5,,,
,,,,,,,000001,31/01/2024,Vente,"233000,00",42,,RUE,6285,DU PERE PIERRE,34500,BEZIERS,34,32,,OW,460,,,,,,,,,,,,0,1,Maison,,91,4,S,,477
,,,,,,,000001,31/01/2024,Vente,"233000,00",,,RUE,6170,PAUL SEJOURNE,34500,BEZIERS,34,32,,OW,780,,,,,,,,,,,,0,,,,,,S,,40
,,,,,,,000001,24/01/2024,Vente,"307750,00",10,,RUE,0264,ALFRED MANESSIER,34500,BEZIERS,34,32,,CY,164,,,,,,,,,,,,0,1,Maison,,208,6,S,,810
,,,,,,,000001,06/02/2024,Vente,"30771,00",27,,RUE,4940,DE LORRAINE,34500,BEZIERS,34,32,,OZ,94,,131,"19,83",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,19,0,,,
,,,,,,,000001,29/01/2024,Vente,"40000,00",24,,RUE,7930,VERCINGETORIX,34500,BEZIERS,34,32,,OY,436,,,,,,,,,,,,0,1,Maison,,40,3,S,,110
,,,,,,,000001,31/01/2024,Vente,"85000,00",72,,AV,8060,VINGT DEUX AOUT 1944,34500,BEZIERS,34,32,,OZ,205,,20,,60,,,,,,,,2,2,Appartement,,37,2,,,
,,,,,,,000001,31/01/2024,Vente,"85000,00",72,,AV,8060,VINGT DEUX AOUT 1944,34500,BEZIERS,34,32,,OZ,205,,20,,60,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/02/2024,Vente,"94000,00",21,,RUE,4552,JEAN ROSTAND,34500,BEZIERS,34,32,,NT,154,,18,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/02/2024,Vente,"94000,00",21,,RUE,4552,JEAN ROSTAND,34500,BEZIERS,34,32,,NT,154,,7,"68,94",,,,,,,,,1,2,Appartement,,69,3,,,
,,,,,,,000001,19/01/2024,Vente,"53000,00",7,B,RUE,2150,DU COLLEGE,34500,BEZIERS,34,32,,LZ,46,,5,"29,43",6,,,,,,,,2,2,Appartement,,36,1,,,
,,,,,,,000001,05/02/2024,Vente,"40000,00",33,,RUE,3020,ERNEST RENAN,34500,BEZIERS,34,32,,MP,239,,4,"28,33",8,,,,,,,,2,2,Appartement,,30,2,,,
,,,,,,,000001,05/02/2024,Vente,"40000,00",33,,RUE,3020,ERNEST RENAN,34500,BEZIERS,34,32,,MP,239,,4,"28,33",8,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000002,24/01/2024,Vente,"1,00",,,LOT,A114,LE DOMAINE DE BONAVAL,34500,BEZIERS,34,32,,CH,365,,,,,,,,,,,,0,,,,,,T,,12
,,,,,,,000002,24/01/2024,Vente,"1,00",265,,RUE,4919,LOIC CARADEC,34500,BEZIERS,34,32,,CH,367,,,,,,,,,,,,0,,,,,,S,,19
,,,,,,,000001,22/01/2024,Vente,"245000,00",12,,RUE,4324,JACQUES PREVERT,34500,BEZIERS,34,32,,DL,123,,,,,,,,,,,,0,1,Maison,,118,5,S,,431
,,,,,,,000001,30/01/2024,Vente,"235650,00",1,,IMP,0719,ARTHUR RIMBAUD,34500,BEZIERS,34,32,,DL,164,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,462
,,,,,,,000001,30/01/2024,Vente,"235650,00",1,,IMP,0719,ARTHUR RIMBAUD,34500,BEZIERS,34,32,,DL,164,,,,,,,,,,,,0,1,Maison,,115,4,S,,462
,,,,,,,000001,30/01/2024,Vente,"235650,00",1,,IMP,0719,ARTHUR RIMBAUD,34500,BEZIERS,34,32,,DL,164,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,462
,,,,,,,000001,29/01/2024,Vente,"235000,00",26,,RUE,4320,JACQUES OFFENBACH,34500,BEZIERS,34,32,,NX,37,,,,,,,,,,,,0,1,Maison,,73,4,S,,321
,,,,,,,000001,30/01/2024,Vente,"200000,00",30,,BD,4730,DU LANGUEDOC,34500,BEZIERS,34,32,,NZ,513,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,465
,,,,,,,000001,30/01/2024,Vente,"200000,00",30,,BD,4730,DU LANGUEDOC,34500,BEZIERS,34,32,,NZ,513,,,,,,,,,,,,0,1,Maison,,83,3,S,,465
,,,,,,,000001,30/01/2024,Vente,"200000,00",,,BD,4730,DU LANGUEDOC,34500,BEZIERS,34,32,,NZ,515,,,,,,,,,,,,0,,,,,,S,,227
,,,,,,,000001,01/02/2024,Vente,"160500,00",106,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,650,,656,"35,95",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",106,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,650,,656,"35,95",,,,,,,2,2,Appartement,,35,2,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",106,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,608,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",106,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,626,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",110,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,823,"24,06",,,,,,,,,1,2,Appartement,,24,1,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",90,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,223,,307,"25,22",,,,,,,2,2,Appartement,,25,1,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",106,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,650,,656,"35,95",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",112,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,903,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",90,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,223,,307,"25,22",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"160500,00",110,,AV,4520,JEAN MOULIN,34500,BEZIERS,34,32,,OP,19,,823,"24,06",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/01/2024,Vente,"99000,00",5,,RUE,1830,CHARLES LABOR,34500,BEZIERS,34,32,,PZ,309,,,,,,,,,,,,0,1,Maison,,60,3,S,,75
,,,,,,,000001,05/02/2024,Vente en l'état futur d'achèvement,"148000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,92,"43,16",,,,,,,,,1,,,,,,,,
,,,,,,,000001,05/02/2024,Vente en l'état futur d'achèvement,"148000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,139,"12,50",,,,,,,,,1,,,,,,,,
,,,,,,,000001,25/01/2024,Vente,"64035,00",12,,RUE,0930,BARBEYRAC,34500,BEZIERS,34,32,,OZ,825,,6,,,,,,,,,,1,2,Appartement,,41,2,,,
,,,,,,,000001,25/01/2024,Vente,"215000,00",1,,RUE,4600,JOSEPH BARA,34500,BEZIERS,34,32,,PT,87,,,,,,,,,,,,0,1,Maison,,68,3,S,,299
,,,,,,,000001,09/02/2024,Vente,"120000,00",1,,RUE,4750,LAVOISIER,34500,BEZIERS,34,32,,OX,67,,,,,,,,,,,,0,2,Appartement,,41,3,S,,52
,,,,,,,000001,09/02/2024,Vente,"120000,00",1,,RUE,4750,LAVOISIER,34500,BEZIERS,34,32,,OX,67,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,52
,,,,,,,000001,09/02/2024,Vente,"120000,00",1,,RUE,4750,LAVOISIER,34500,BEZIERS,34,32,,OX,67,,,,,,,,,,,,0,2,Appartement,,41,3,S,,52
,,,,,,,000001,23/01/2024,Vente,"205000,00",17,,RUE,1140,BERLIOZ,34500,BEZIERS,34,32,,OZ,477,,1,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/01/2024,Vente,"205000,00",17,,RUE,1140,BERLIOZ,34500,BEZIERS,34,32,,OZ,477,,3,"64,14",,,,,,,,,1,2,Appartement,,80,1,,,
,,,,,,,000001,23/01/2024,Vente,"205000,00",17,,RUE,1140,BERLIOZ,34500,BEZIERS,34,32,,OZ,477,,4,"69,30",,,,,,,,,1,2,Appartement,,82,2,,,
,,,,,,,000001,23/01/2024,Vente,"205000,00",17,,RUE,1140,BERLIOZ,34500,BEZIERS,34,32,,OZ,477,,2,,,,,,,,,,1,2,Appartement,,40,1,,,
,,,,,,,000001,23/01/2024,Vente,"205000,00",17,,RUE,1140,BERLIOZ,34500,BEZIERS,34,32,,OZ,477,,2,,,,,,,,,,1,2,Appartement,,42,1,,,
,,,,,,,000001,23/01/2024,Vente,"205000,00",17,,RUE,1140,BERLIOZ,34500,BEZIERS,34,32,,OZ,477,,4,"69,30",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/01/2024,Vente,"242250,00",53,,RUE,4435,JEAN GIRAUDOUX,34500,BEZIERS,34,32,,OW,252,,,,,,,,,,,,0,1,Maison,,163,6,S,,400
,,,,,,,000002,15/01/2024,Vente,"242250,00",53,,RUE,4435,JEAN GIRAUDOUX,34500,BEZIERS,34,32,,OW,252,,,,,,,,,,,,0,1,Maison,,163,6,S,,400
,,,,,,,000001,29/01/2024,Vente,"152000,00",,,,B078,LES FANGASSES,34500,BEZIERS,34,32,,AC,171,,,,,,,,,,,,0,,,,,,T,,580
,,,,,,,000001,07/02/2024,Vente,"90570,00",2030,,VC,X209,9 COLOMBIERS BEZIERS,34500,BEZIERS,34,32,,AH,127,,27,"29,00",,,,,,,,,1,2,Appartement,,26,2,,,
,,,,,,,000001,07/02/2024,Vente,"90570,00",2030,,VC,X209,9 COLOMBIERS BEZIERS,34500,BEZIERS,34,32,,AH,127,,630,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/02/2024,Vente,"32000,00",118,,AV,5325,MARECHAL FOCH,34500,BEZIERS,34,32,,OW,73,,6,,7,,,,,,,,2,2,Appartement,,40,1,,,
,,,,,,,000001,15/02/2024,Vente,"32000,00",118,,AV,5325,MARECHAL FOCH,34500,BEZIERS,34,32,,OW,73,,6,,7,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,16/02/2024,Vente,"91000,00",21,,RUE,4720,LAMARTINE,34500,BEZIERS,34,32,,MP,675,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,90
,,,,,,,000001,16/02/2024,Vente,"91000,00",21,,RUE,4720,LAMARTINE,34500,BEZIERS,34,32,,MP,675,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,90
,,,,,,,000001,16/02/2024,Vente,"91000,00",21,,RUE,4720,LAMARTINE,34500,BEZIERS,34,32,,MP,675,,,,,,,,,,,,0,2,Appartement,,53,3,S,,90
,,,,,,,000001,16/02/2024,Vente,"91000,00",21,,RUE,4720,LAMARTINE,34500,BEZIERS,34,32,,MP,675,,,,,,,,,,,,0,2,Appartement,,25,1,S,,90
,,,,,,,000001,16/02/2024,Vente,"91000,00",21,,RUE,4720,LAMARTINE,34500,BEZIERS,34,32,,MP,675,,,,,,,,,,,,0,2,Appartement,,57,3,S,,90
,,,,,,,000001,16/02/2024,Vente,"91000,00",21,,RUE,4720,LAMARTINE,34500,BEZIERS,34,32,,MP,675,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,90
,,,,,,,000001,19/01/2024,Vente,"277250,00",1,,BD,3740,DE GENEVE,34500,BEZIERS,34,32,,NS,522,,21,,,,,,,,,,1,2,Appartement,,93,5,,,
